Year,Year_Rank,Song,Artist,Genre,Peak,danceability,energy,valence,tempo,duration_min,loudness,acousticness
2012,44,Don't Wake Me Up,Chris Brown,Hip-Hop/Rap,10,0.602,0.691,0.206,128,3.71,-5.2,0.055
2012,45,Rack City,Tyga,Hip-Hop/Rap,7,0.927,0.328,0.22,99,3.39,-11,0.047
2012,46,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,Electronic/Dance,11,0.722,0.758,0.62,128,3.35,-4.5,0.011
2012,47,No Lie,2 Chainz Featuring Drake,Hip-Hop/Rap,24,0.634,0.665,0.611,131.1,3.96,-6,0.017
2012,48,Drunk On You,Luke Bryan,Country,16,0.558,0.872,0.472,144,3.56,-4.4,0.178
2012,49,Ass Back Home,Gym Class Heroes Featuring Neon Hitch,Hip-Hop/Rap,12,0.716,0.838,0.646,130,3.7,-4.3,0.134
2012,50,Domino,Jessie J,Hip-Hop/Rap,6,0.757,0.547,0.793,127,3.86,-4.6,0.012
2012,51,Springsteen,Eric Church,Country,19,0.692,0.809,0.927,104,4.39,-5.9,0.1
2012,52,International Love,Pitbull Featuring Chris Brown,Hip-Hop/Rap,13,0.669,0.855,0.648,120,3.79,-3,0.012
2012,53,Brokenhearted,Karmin,Electronic/Dance,16,0.329,0.517,0.408,149.8,4.77,-7.2,0.488
2012,54,It Will Rain,Bruno Mars,Pop,3,0.576,0.835,0.476,150,4.3,-6.8,0.337
2012,55,Gangnam Style,PSY,Pop,2,0.736,0.939,0.761,132.1,3.66,-2.8,0.005
2012,57,Blown Away,Carrie Underwood,Country,20,0.531,0.843,0.392,137,4,-2.6,0.091
2012,58,Good Girl,Carrie Underwood,Country,18,0.617,0.839,0.741,128.9,3.43,-2.8,0.029
2012,59,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,Hip-Hop/Rap,6,0.406,0.177,0.447,112.9,3.65,-11.2,0.938
2012,60,Want U Back,Cher Lloyd,Hip-Hop/Rap,12,0.694,0.891,0.563,97.9,3.58,-2.9,0.056
2012,61,Adorn,Miguel,Hip-Hop/Rap,17,0.625,0.576,0.235,179.1,3.22,-5.7,0.054
2012,62,It's Time,Imagine Dragons,Rock,19,0.698,0.575,0.817,106,3.73,-7.3,0.363
2012,63,Rumour Has It,Adele,R&B/Soul,16,0.618,0.753,0.557,120,3.69,-5,0.637
2012,64,"Work Hard, Play Hard",Wiz Khalifa,Hip-Hop/Rap,17,0.787,0.666,0.485,140,3.65,-4.5,0.041
2012,65,Climax,Usher,Hip-Hop/Rap,17,0.647,0.478,0.333,135.9,3.88,-8.8,0.547
2012,66,Pontoon,Little Big Town,Country,22,0.721,0.819,0.867,96,3.54,-5.7,0.413
2012,67,Let's Go,Calvin Harris Featuring Ne-Yo,Electronic/Dance,17,0.71,0.882,0.875,128,3.88,-2.9,0.008
2012,68,Clique,"Kanye West, Jay-Z, Big Sean",Hip-Hop/Rap,12,0.66,0.539,0.307,109.3,4.89,-5.9,0.053
2012,69,Back In Time,Pitbull,Hip-Hop/Rap,11,0.731,0.915,0.789,127.1,3.46,-4.5,0.002
2012,70,Someone Like You,Adele,R&B/Soul,7,0.559,0.33,0.285,135.1,4.75,-8.3,0.892
2012,71,Not Over You,Gavin DeGraw,Rock,18,0.63,0.894,0.364,142.1,3.64,-4.6,0.255
2012,72,Birthday Cake,Rihanna Featuring Chris Brown,R&B/Soul,24,0.702,0.826,0.329,80,1.3,-6.5,0.32
2012,73,50 Ways To Say Goodbye,Train,Rock,20,0.591,0.935,0.736,140,4.13,-2.7,0
2012,74,Come Over,Kenny Chesney,Country,23,0.68,0.687,0.317,103,4.04,-8.4,0.039
2012,75,Paradise,Coldplay,Pop,20,0.844,0.644,0.591,122.1,2.82,-6.3,0.083
2012,76,Heart Attack,Trey Songz,Hip-Hop/Rap,35,0.504,0.785,0.502,174,3.51,-4.8,0.074
2012,77,Drank In My Cup,Kirko Bangz,Hip-Hop/Rap,28,0.451,0.632,0.234,132.9,3.87,-8,0.011
2012,78,Die Young,Ke$ha,Hip-Hop/Rap,2,0.688,0.656,0.365,160.4,2.63,-5.5,0.218
2012,79,Diamonds,Rihanna,R&B/Soul,1,0.642,0.569,0.918,127.9,4.9,-13.4,0.22
2012,80,I Will Wait,Mumford & Sons,Country,23,0.48,0.756,0.447,131.1,4.61,-5.4,0.01
2012,81,Without You,David Guetta Featuring Usher,Electronic/Dance,13,0.746,0.653,0.886,119.2,3.16,-8.9,0.115
2012,82,Little Talks,Of Monsters And Men,Rock,31,0.446,0.757,0.421,102.9,4.44,-5.2,0.021
2012,83,Take A Little Ride,Jason Aldean,Country,12,0.472,0.866,0.775,163.9,3.13,-3.8,0.044
2012,84,Pop That,"French Montana Featuring Rick Ross, Drake, Lil Wayne",Hip-Hop/Rap,36,0.734,0.893,0.595,138.1,5.06,-1.8,0.068
2012,85,Cruise,Florida Georgia Line Featuring Nelly,Country,16,0.457,0.948,0.878,148,3.48,-3.4,0.019
2012,86,The A Team,Ed Sheeran,Pop,17,0.642,0.289,0.407,85,4.31,-9.9,0.669
2012,87,Cashin' Out,Ca$h Out,Hip-Hop/Rap,36,0.831,0.665,0.663,130,3.98,-3.6,0.149
2012,88,Thinkin Bout You,Frank Ocean,Hip-Hop/Rap,32,0.716,0.35,0.178,129.8,3.35,-11.1,0.41
2012,89,So Good,B.o.B,Hip-Hop/Rap,11,0.66,0.9,0.591,85.5,3.55,-5,0.04
2012,90,Over You,Cassadee Pope,Country,25,0.427,0.435,0.213,152,3.61,-6,0.036
2012,91,Girl On Fire,Alicia Keys Featuring Nicki Minaj,R&B/Soul,11,0.482,0.706,0.144,92.5,3.75,-5.8,0.135
2012,92,Pound The Alarm,Nicki Minaj,Hip-Hop/Rap,15,0.728,0.858,0.591,125.1,3.43,-3.7,0.04
2012,93,Rolling In The Deep,Adele,Pop,5,0.729,0.756,0.522,104.9,3.8,-5.1,0.131
2012,94,Dance (A$$),Big Sean Featuring Nicki Minaj,Hip-Hop/Rap,10,0.822,0.711,0.681,79.9,3.67,-6.7,0.028
2012,95,Locked Out Of Heaven,Bruno Mars,Pop,1,0.726,0.698,0.867,144,3.89,-4.2,0.049
2012,96,Somethin' 'Bout A Truck,Kip Moore,Country,29,0.554,0.794,0.79,176,3.56,-5.4,0.07
2012,97,A Thousand Years,Christina Perri,Rock,31,0.421,0.407,0.161,139,4.75,-7.4,0.309
2012,98,We Run The Night,Havana Brown Featuring Pitbull,Electronic/Dance,26,0.691,0.846,0.704,127,3.8,-4.3,0.007
2012,99,Even If It Breaks Your Heart,Eli Young Band,Country,29,0.667,0.527,0.664,104,3.68,-4.6,0
2012,100,Hard To Love,Lee Brice,Country,27,0.638,0.722,0.469,103,3.74,-6.2,0.012
2013,1,Radioactive,Imagine Dragons,Rock,3,0.53,0.865,0.394,127.2,3.85,-9.7,0.178
2013,2,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,Hip-Hop/Rap,1,0.781,0.526,0.662,95,3.93,-7,0.062
2013,3,Mirrors,Justin Timberlake,Hip-Hop/Rap,2,0.574,0.512,0.512,76.9,8.07,-6.7,0.234
2013,4,Stay,Florida Georgia Line,Country,3,0.582,0.693,0.341,125.9,3.41,-5,0.114
2013,5,Sail,AWOLNATION,Rock,17,0.825,0.435,0.243,119,4.32,-9.6,0.452
2013,6,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,Hip-Hop/Rap,1,0.641,0.922,0.847,146.1,4.31,-4.5,0.029
2013,7,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,Hip-Hop/Rap,1,0.862,0.608,0.836,120,4.4,-4.8,0.004
2013,8,Cruise,Florida Georgia Line Featuring Nelly,Country,4,0.457,0.948,0.878,148,3.48,-3.4,0.019
2013,9,Just Give Me A Reason,P!nk Featuring Nate Ruess,Pop,1,0.778,0.547,0.441,95,4.05,-7.3,0.346
2013,10,When I Was Your Man,Bruno Mars,Pop,1,0.612,0.28,0.387,72.8,3.56,-8.6,0.932
2013,11,Ho Hey,The Lumineers,Rock,3,0.685,0.466,0.353,79.9,2.72,-9.1,0.794
2013,12,Get Lucky,Daft Punk Featuring Pharrell Williams,Electronic/Dance,2,0.794,0.811,0.862,116,6.16,-9,0.043
2013,14,Clarity,Zedd Featuring Foxes,Electronic/Dance,8,0.509,0.781,0.176,128,4.52,-3.5,0.04
2013,15,Safe And Sound,Capital Cities,Rock,8,0.656,0.821,0.791,117.9,3.21,-4.8,0
2013,16,We Can't Stop,Miley Cyrus,Pop,2,0.613,0.622,0.484,80,3.85,-5.8,0.009
2013,17,I Knew You Were Trouble.,Taylor Swift,Pop,2,0.622,0.469,0.679,77,3.63,-6.8,0.005
2013,18,Suit & Tie,Justin Timberlake Featuring JAY Z,Hip-Hop/Rap,3,0.795,0.596,0.357,102,5.44,-3.8,0.103
2013,20,The Way,Ariana Grande Featuring Mac Miller,Pop,9,0.644,0.879,0.83,82.5,3.78,-3.2,0.325
2013,21,Locked Out Of Heaven,Bruno Mars,Pop,1,0.726,0.698,0.867,144,3.89,-4.2,0.049
2013,22,Wake Me Up!,Avicii,Electronic/Dance,4,0.518,0.784,0.588,124.1,4.12,-5.7,0.003
2013,23,I Love It,Icona Pop Featuring Charli XCX,Hip-Hop/Rap,7,0.711,0.906,0.824,125.9,2.62,-2.7,0.01
2013,24,Royals,Lorde,Pop,1,0.616,0.432,0.302,84.8,3.17,-9.5,0.106
2013,25,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,Rock,13,0.558,0.924,0.567,152,3.11,-4.3,0.027
2013,26,Treasure,Bruno Mars,Pop,5,0.874,0.692,0.937,116,2.98,-5.3,0.041
2013,27,Power Trip,J. Cole Featuring Miguel,Hip-Hop/Rap,19,0.667,0.61,0.465,100,4.02,-7.1,0.322
2013,28,Come & Get It,Selena Gomez,Pop,6,0.546,0.787,0.573,80,3.87,-4.1,0.01
2013,29,Scream & Shout,will.i.am & Britney Spears,Hip-Hop/Rap,3,0.772,0.685,0.501,130,4.72,-6.8,0.019
2013,30,Daylight,Maroon 5,Rock,7,0.657,0.679,0.331,120,3.76,-5.5,0.002
2013,31,Started From The Bottom,Drake,Hip-Hop/Rap,6,0.794,0.522,0.567,86.3,2.9,-7.8,0.033
2013,32,Summertime Sadness,Lana Del Rey & Cedric Gervais,Pop,6,0.565,0.654,0.235,112,4.42,-6.8,0.054
2013,33,Feel This Moment,Pitbull Featuring Christina Aguilera,Hip-Hop/Rap,8,0.673,0.758,0.542,136,3.83,-3.6,0.039
2013,34,Roar,Katy Perry,Pop,1,0.554,0.772,0.455,180,3.73,-4.8,0.005
2013,35,Love Me,Lil Wayne Featuring Drake & Future,Hip-Hop/Rap,9,0.654,0.817,0.649,90.1,4.29,-5.9,0.124
2013,36,"Hold On, We're Going Home",Drake Featuring Majid Jordan,Hip-Hop/Rap,4,0.776,0.413,0.287,100,3.8,-7.4,0.004
2013,37,Counting Stars,OneRepublic,Rock,3,0.664,0.705,0.477,122,4.3,-5,0.065
2013,38,Demons,Imagine Dragons,Rock,6,0.505,0.71,0.428,89.9,2.92,-3,0.19
2013,39,Bad,Wale Featuring Tiara Thomas Or Rihanna,Hip-Hop/Rap,21,0.628,0.922,0.532,119,4.9,-4.6,0.005
2013,40,"Gone, Gone, Gone",Phillip Phillips,Rock,24,0.588,0.683,0.596,124,3.8,-6.8,0.234
2013,41,Don't You Worry Child,Swedish House Mafia Featuring John Martin,Electronic/Dance,6,0.612,0.84,0.438,129,3.55,-3.1,0.112
2013,42,Wagon Wheel,Darius Rucker,Country,15,0.529,0.663,0.592,148.1,4.97,-7.1,0.456
2013,43,Applause,Lady Gaga,Pop,4,0.669,0.78,0.738,139.9,3.54,-4.3,0.026
2013,44,Sweet Nothing,Calvin Harris Featuring Florence Welch,Electronic/Dance,10,0.573,0.929,0.582,127.9,3.54,-3.9,0.197
2013,45,Love Somebody,Maroon 5,Rock,10,0.675,0.792,0.395,120,3.83,-6.3,0.145
2013,46,I Need Your Love,Calvin Harris Featuring Ellie Goulding,Electronic/Dance,16,0.365,0.605,0.126,113,5.57,-10.1,0.06
2013,47,Same Love,Macklemore & Ryan Lewis Featuring Mary Lambert,Hip-Hop/Rap,11,0.688,0.473,0.299,85,5.31,-9.1,0.716
2013,48,Heart Attack,Enrique Iglesias,Pop,10,0.504,0.785,0.502,174,3.51,-4.8,0.074
2013,49,Wrecking Ball,Miley Cyrus,Pop,1,0.53,0.422,0.349,120,3.69,-6.3,0.407
2013,51,Boys 'round Here,Blake Shelton Featuring Pistol Annies & Friends,Country,12,0.611,0.688,0.649,169.9,4.81,-6.4,0.251
2013,52,Harlem Shake,Baauer,Hip-Hop/Rap,1,0.452,0.794,0.282,137.8,3.28,-5.2,0.011
2013,53,It's Time,Imagine Dragons,Rock,15,0.698,0.575,0.817,106,3.73,-7.3,0.363
2013,54,I Will Wait,Mumford & Sons,Country,12,0.48,0.756,0.447,131.1,4.61,-5.4,0.01
2013,55,The Other Side,Jason Derulo,Hip-Hop/Rap,18,0.558,0.97,0.825,126.9,4.07,-4.3,0.075
2013,56,Crash My Party,Luke Bryan,Country,18,0.526,0.823,0.435,144.1,3.91,-4,0.031
2013,57,That's My Kind Of Night,Luke Bryan,Country,15,0.66,0.754,0.899,110,3.17,-2.8,0.063
2013,58,Brave,Sara Bareilles,Rock,26,0.551,0.836,0.758,185.1,3.68,-3.8,0.005
2013,59,Let Her Go,Passenger,Rock,9,0.479,0.545,0.244,74.9,4.21,-7.3,0.365
2013,60,Little Talks,Of Monsters And Men,Rock,20,0.446,0.757,0.421,102.9,4.44,-5.2,0.021
2013,61,Love More,Chris Brown Featuring Nicki Minaj,Hip-Hop/Rap,23,0.882,0.621,0.487,105,3.16,-6.7,0
2013,62,Try,P!nk,Pop,9,0.607,0.367,0.546,140,3.74,-9.8,0.791
2013,63,I Want Crazy,Hunter Hayes,Country,19,0.562,0.878,0.558,103,3.95,-4.8,0.054
2013,64,Girl On Fire,Alicia Keys Featuring Nicki Minaj,R&B/Soul,12,0.482,0.706,0.144,92.5,3.75,-5.8,0.135
2013,65,Pour It Up,Rihanna,R&B/Soul,19,0.782,0.495,0.365,134,2.69,-8.7,0.021
2013,66,Gas Pedal,Sage The Gemini Featuring IamSu!,Hip-Hop/Rap,29,0.843,0.538,0.428,97.5,3.47,-8,0.027
2013,67,Body Party,Ciara,Hip-Hop/Rap,22,0.577,0.576,0.12,134,3.9,-6.3,0.014
2013,68,22,Taylor Swift,Pop,20,0.664,0.739,0.703,104,3.84,-6.5,0.003
2013,69,Beauty And A Beat,Justin Bieber Featuring Nicki Minaj,Pop,5,0.601,0.843,0.534,128,3.8,-4.9,0.001
2013,70,One More Night,Maroon 5,Rock,7,0.437,0.631,0.466,93,3.5,-7.6,0.122
2013,71,Catch My Breath,Kelly Clarkson,Rock,19,0.692,0.908,0.513,124,4.17,-5.4,0.025
2013,73,Home,Phillip Phillips,Rock,6,0.38,0.443,0.281,63.1,3.78,-7,0.479
2013,74,Sure Be Cool If You Did,Blake Shelton,Country,24,0.576,0.726,0.582,136.8,3.6,-4.6,0.255
2013,75,Diamonds,Rihanna,R&B/Soul,2,0.642,0.569,0.918,127.9,4.9,-13.4,0.22
2013,76,Berzerk,Eminem,Hip-Hop/Rap,3,0.739,0.872,0.684,95.1,3.98,-4.1,0.022
2013,77,It Goes Like This,Thomas Rhett,Country,25,0.543,0.837,0.506,168.1,3.1,-6.4,0.117
2013,78,Carry On,fun.,Rock,20,0.388,0.694,0.365,145.4,4.64,-5.8,0.118
2013,79,Gangnam Style,PSY,Pop,6,0.736,0.939,0.761,132.1,3.66,-2.8,0.005
2013,80,Still Into You,Paramore,Rock,24,0.602,0.923,0.765,136,3.6,-3.8,0.01
2013,81,Troublemaker,Olly Murs Featuring Flo Rida,Hip-Hop/Rap,25,0.858,0.789,0.817,122.1,3.95,-4.2,0.148
2013,83,Crooked Smile,J. Cole Featuring TLC,Hip-Hop/Rap,27,0.607,0.784,0.482,81,4.64,-6.3,0.433
2013,84,Sweater Weather,The Neighbourhood,Electronic/Dance,14,0.612,0.807,0.398,124.1,4.01,-2.8,0.05
2013,85,23,"Mike WiLL Made-It Featuring Miley Cyrus, Wiz Khalifa & Juicy J",Hip-Hop/Rap,11,0.863,0.605,0.327,140,4.21,-5.2,0
2013,86,Mama's Broken Heart,Miranda Lambert,Country,20,0.768,0.809,0.748,112,2.96,-4.2,0.278
2013,87,Runnin' Outta Moonlight,Randy Houser,Country,24,0.526,0.801,0.769,172,3.23,-3.7,0.035
2013,88,Next To Me,Emeli Sande,R&B/Soul,25,0.674,0.81,0.391,95,3.28,-5.1,0.092
2013,89,#Beautiful,Mariah Carey Featuring Miguel,R&B/Soul,15,0.677,0.749,0.469,107,3.33,-5.4,0.346
2013,90,Round Here,Florida Georgia Line,Country,28,0.523,0.954,0.901,142,3.59,-3.1,0.004
2013,91,Redneck Crazy,Tyler Farr,Country,29,0.487,0.667,0.463,145.9,3.6,-4.2,0.153
2013,92,Bugatti,Ace Hood Featuring Future & Rick Ross,Hip-Hop/Rap,33,0.607,0.589,0.069,130.4,4.49,-4.9,0.017
2013,93,Downtown,Lady Antebellum,Rock,29,0.629,0.642,0.286,127,3.35,-9.6,0.067
2013,94,Get Your Shine On,Florida Georgia Line,Country,27,0.497,0.927,0.607,97,3.7,-4.5,0.003
2013,96,Best Song Ever,One Direction,Pop,2,0.652,0.877,0.486,118.5,3.34,-3,0.023
2013,97,Slow Down,Selena Gomez,Hip-Hop/Rap,27,0.568,0.732,0.626,186,4.31,-4.9,0.179
2013,98,Some Nights,fun.,Rock,13,0.672,0.738,0.392,107.9,4.62,-7,0.018
2013,99,Night Train,Jason Aldean,Country,26,0.765,0.591,0.801,129.1,3.7,-9.6,0.258
2013,100,Mine Would Be You,Blake Shelton,Country,28,0.572,0.529,0.321,139.9,3.99,-6.9,0.146
2014,1,All Of Me,John Legend,R&B/Soul,1,0.422,0.264,0.331,119.9,4.49,-7.1,0.922
2014,2,Happy,Pharrell Williams,Pop,1,0.717,0.508,0.681,89.5,4.37,-6.4,0.263
2014,3,Dark Horse,Katy Perry Featuring Juicy J,Pop,1,0.625,0.683,0.722,95.6,3.9,-12.5,0.096
2014,4,Counting Stars,OneRepublic,Rock,2,0.664,0.705,0.477,122,4.3,-5,0.065
2014,5,Let It Go,Idina Menzel,Pop,5,0.505,0.624,0.215,139.8,3.74,-6.5,0.024
2014,6,Fancy,Iggy Azalea Featuring Charli XCX,Hip-Hop/Rap,1,0.618,0.243,0.556,104.4,4.32,-19,0.502
2014,7,Pompeii,Bastille,Rock,5,0.679,0.715,0.571,127.4,3.57,-6.4,0.076
2014,8,Turn Down For What,DJ Snake & Lil Jon,Hip-Hop/Rap,4,0.818,0.799,0.082,100,3.56,-4.1,0.001
2014,9,Stay With Me,Sam Smith,Pop,2,0.449,0.897,0.84,91.1,4.66,-7,0.046
2014,10,Rude,MAGIC!,Pop,1,0.774,0.756,0.931,144,3.75,-5,0.042
2014,11,Talk Dirty,Jason Derulo Featuring 2 Chainz,Hip-Hop/Rap,3,0.76,0.652,0.759,100.3,2.96,-7.3,0.035
2014,12,Animals,Maroon 5,Rock,3,0.279,0.742,0.328,189.9,3.85,-6.5,0
2014,13,Am I Wrong,Nico & Vinz,Rock,4,0.441,0.659,0.536,102.5,3.57,-7.4,0.35
2014,14,Chandelier,Sia,Pop,8,0.399,0.787,0.572,117.1,3.6,-2.9,0.02
2014,15,Loyal,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,Hip-Hop/Rap,9,0.841,0.522,0.616,99.1,4.42,-6,0.017
2014,16,Timber,Pitbull Featuring Ke$ha,Hip-Hop/Rap,1,0.581,0.963,0.788,130,3.4,-4.1,0.029
2014,17,Best Day Of My Life,American Authors,Rock,11,0.673,0.902,0.521,100,3.24,-2.4,0.063
2014,19,Team,Lorde,Electronic/Dance,6,0.891,0.692,0.218,100,3.49,-5,0.054
2014,20,Latch,Disclosure Featuring Sam Smith,Electronic/Dance,7,0.729,0.735,0.544,122,4.26,-5.5,0.018
2014,21,Habits (Stay High),Tove Lo,Electronic/Dance,3,0.733,0.65,0.348,110,3.49,-3.5,0.07
2014,22,Wake Me Up!,Avicii,Electronic/Dance,8,0.518,0.784,0.588,124.1,4.12,-5.7,0.003
2014,23,All About That Bass,Meghan Trainor,Pop,1,0.807,0.887,0.961,134.1,3.13,-3.7,0.057
2014,24,Demons,Imagine Dragons,Rock,6,0.505,0.71,0.428,89.9,2.92,-3,0.19
2014,25,Bailando,Enrique Iglesias Featuring Descemer Bueno & Gente de Zona,Pop,12,0.723,0.777,0.961,91,4.06,-3.5,0.043
2014,26,Rather Be,Clean Bandit Featuring Jess Glynne,Pop,10,0.799,0.586,0.549,121,3.8,-6.7,0.162
2014,27,Story Of My Life,One Direction,Pop,9,0.6,0.663,0.286,121.1,4.09,-5.8,0.225
2014,28,Boom Clap,Charli XCX,Hip-Hop/Rap,8,0.659,0.911,0.576,92,2.83,-2.3,0.154
2014,29,Black Widow,Iggy Azalea Featuring Rita Ora,Hip-Hop/Rap,3,0.741,0.726,0.527,164,3.49,-3.8,0.181
2014,30,Summer,Calvin Harris,Electronic/Dance,7,0.596,0.856,0.743,127.9,3.71,-3.6,0.021
2014,31,Let Her Go,Passenger,Rock,5,0.479,0.545,0.244,74.9,4.21,-7.3,0.365
2014,32,Show Me,Kid Ink Featuring Chris Brown,Hip-Hop/Rap,13,0.617,0.788,0.695,154.1,5.59,-7.5,0.144
2014,33,Don't Tell 'Em,Jeremih Featuring YG,Hip-Hop/Rap,6,0.851,0.525,0.405,98,4.45,-5.2,0.421
2014,34,Maps,Maroon 5,Rock,6,0.742,0.713,0.879,120,3.17,-5.5,0.02
2014,35,Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj",Hip-Hop/Rap,3,0.605,0.937,0.617,127,3.95,-7.8,0.1
2014,36,Break Free,Ariana Grande Featuring Zedd,Pop,4,0.687,0.702,0.284,130,2.53,-5.3,0.006
2014,37,This Is How We Roll,Florida Georgia Line Featuring Luke Bryan,Country,15,0.555,0.931,0.723,132.1,3.68,-3,0.016
2014,38,The Monster,Eminem Featuring Rihanna,Hip-Hop/Rap,1,0.781,0.853,0.624,110,4.17,-3.7,0.052
2014,39,Say Something,A Great Big World & Christina Aguilera,Rock,4,0.407,0.147,0.076,141.3,3.82,-8.8,0.857
2014,40,Not A Bad Thing,Justin Timberlake,Hip-Hop/Rap,8,0.308,0.563,0.109,85.9,11.47,-9.2,0.527
2014,41,Ain't It Fun,Paramore,Rock,10,0.61,0.893,0.673,104,4.94,-3.7,0.154
2014,42,Na Na,Trey Songz,Hip-Hop/Rap,21,0.67,0.476,0.235,97,3.87,-6.3,0.328
2014,43,Drunk In Love,Beyonce Featuring Jay Z,Hip-Hop/Rap,2,0.589,0.621,0.401,140,5.39,-6.9,0.01
2014,44,Don't,Ed Sheeran,Pop,9,0.503,0.824,0.448,162,3.08,-4,0.083
2014,45,Burn,Ellie Goulding,Electronic/Dance,13,0.559,0.777,0.329,87,3.85,-5,0.31
2014,46,Shake It Off,Taylor Swift,Pop,1,0.766,0.49,0.832,134.1,3.88,-6.6,0.21
2014,47,Wiggle,Jason Derulo Featuring Snoop Dogg,Hip-Hop/Rap,5,0.697,0.621,0.721,81.9,3.22,-6.9,0.08
2014,48,A Sky Full Of Stars,Coldplay,Pop,10,0.551,0.636,0.153,125,4.47,-7.1,0.007
2014,49,Royals,Taylor John Williams,Pop,4,0.616,0.432,0.302,84.8,3.17,-9.5,0.106
2014,50,Classic,MKTO,Hip-Hop/Rap,14,0.72,0.791,0.756,102.1,2.92,-4.7,0.038
2014,51,The Man,Aloe Blacc,R&B/Soul,8,0.308,0.769,0.488,81.9,4.25,-7.3,0.033
2014,52,Cool Kids,Echosmith,Rock,13,0.719,0.671,0.786,130,3.96,-6.3,0.037
2014,53,Hot Boy,Bobby Shmurda,Hip-Hop/Rap,6,0.859,0.5,0.186,84,3.24,-7.6,0.042
2014,54,Trumpets,Jason Derulo,Hip-Hop/Rap,14,0.635,0.691,0.638,82.1,3.62,-4.9,0.555
2014,55,Anaconda,Nicki Minaj,Hip-Hop/Rap,2,0.964,0.605,0.646,130,4.34,-6.2,0.067
2014,56,Bottoms Up,Brantley Gilbert,Hip-Hop/Rap,20,0.479,0.87,0.537,170,3.67,-5.7,0.143
2014,57,Hey Brother,Avicii,Electronic/Dance,16,0.537,0.777,0.427,124.9,4.25,-4.8,0.028
2014,58,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,Hip-Hop/Rap,16,0.718,0.67,0.517,88.8,4.49,-5.2,0.014
2014,59,2 On,Tinashe Featuring ScHoolboy Q,Hip-Hop/Rap,24,0.742,0.595,0.431,101,3.78,-7.5,0.15
2014,60,Play It Again,Luke Bryan,Country,14,0.51,0.898,0.596,144.1,3.78,-3.1,0.083
2014,61,Burnin' It Down,Jason Aldean,Country,12,0.681,0.795,0.64,135.9,3.65,-6.7,0.305
2014,62,Sing,Ed Sheeran,Pop,13,0.506,0.28,0.316,139.8,3.31,-16.7,0.909
2014,63,Dirt,Florida Georgia Line,Country,11,0.554,0.875,0.543,122,3.84,-4.2,0.066
2014,64,Love Runs Out,OneRepublic,Rock,15,0.719,0.935,0.738,120,3.74,-3.8,0.167
2014,65,Radioactive,Imagine Dragons,Rock,13,0.53,0.865,0.394,127.2,3.85,-9.7,0.178
2014,66,Me And My Broken Heart,Rixton,Pop,14,0.544,0.774,0.522,174.1,3.23,-4.2,0.007
2014,67,Shower,Becky G,Hip-Hop/Rap,16,0.699,0.529,0.121,120,3.44,-7.5,0.032
2014,68,New Flame,Chris Brown Featuring Usher & Rick Ross,Hip-Hop/Rap,27,0.702,0.629,0.446,142,4.07,-4.3,0.051
2014,69,My Hitta,YG Featuring Jeezy & Rich Homie Quan,Hip-Hop/Rap,19,0.752,0.509,0.648,85.5,3.93,-6.8,0.13
2014,70,Roar,Katy Perry,Pop,8,0.554,0.772,0.455,180,3.73,-4.8,0.005
2014,71,American Kids,Kenny Chesney,Country,23,0.733,0.589,0.867,170.1,3.05,-7.4,0.048
2014,72,Wrecking Ball,Miley Cyrus,Pop,9,0.53,0.422,0.349,120,3.69,-6.3,0.407
2014,73,Riptide,Vance Joy,Rock,32,0.484,0.731,0.51,101.7,3.4,-6.7,0.431
2014,74,Take Me To Church,Hozier,Pop,2,0.566,0.664,0.437,128.9,4.03,-5.3,0.634
2014,75,La La La,Naughty Boy Featuring Sam Smith,Electronic/Dance,19,0.765,0.362,0.742,107.1,1.6,-17.7,0.981
2014,76,Drunk On A Plane,Dierks Bentley,Country,27,0.439,0.754,0.668,206,4.24,-5.6,0.005
2014,77,Bartender,Lady Antebellum,Country,31,0.626,0.936,0.656,101,3.3,-3.9,0.016
2014,78,Waves,Mr. Probz,Hip-Hop/Rap,14,0.386,0.587,0.056,96.1,3.03,-4.5,0.036
2014,79,0 To 100 / The Catch Up,Drake,Hip-Hop/Rap,35,0.707,0.709,0.501,89.1,4.59,-4,0.763
2014,80,Blame,Calvin Harris Featuring John Newman,Electronic/Dance,19,0.413,0.856,0.35,128,3.55,-4.1,0.029
2014,81,"Hold On, We're Going Home",Christina Grimmie,Pop,13,0.776,0.413,0.287,100,3.8,-7.4,0.004
2014,82,Believe Me,Lil Wayne Featuring Drake,Hip-Hop/Rap,26,0.84,0.483,0.198,92,5.63,-8.8,0.273
2014,83,Leave The Night On,Sam Hunt,Country,30,0.514,0.951,0.838,172,3.2,-3.8,0.095
2014,84,I'm Not The Only One,Sam Smith,Pop,5,0.677,0.485,0.493,82,3.99,-5.8,0.529
2014,85,Come With Me Now,KONGOS,R&B/Soul,31,0.654,0.726,0.728,104,3.53,-3.8,0.031
